"SimTime","Bukit Panjang (To Expo)","Cashew (To Expo)","Hillview (To Expo)","Beauty World (To Expo)","King Albert Park (To Expo)","Sixth Avenue (To Expo)","Tan Kah Kee (To Expo)","Botanic Gardens (To Expo)","Stevens (To Expo)","Newton (To Expo)","Little India (To Expo)","Rochor (To Expo)","Bugis (To Expo)","Promenade (To Expo)","Bayfront (To Expo)","Downtown (To Expo)","Telok Ayer (To Expo)","Chinatown (To Expo)","Fort Canning (To Expo)","Bencoolen (To Expo)","Jalan Besar (To Expo)","Bendemeer (To Expo)","Geylang Bahru (To Expo)","Mattar (To Expo)","MacPherson (To Expo)","Ubi (To Expo)","Kaki Bukit (To Expo)","Bedok North (To Expo)","Bedok Reservoir (To Expo)","Tampines West (To Expo)","Tampines (To Expo)","Tampines East (To Expo)","Upper Changi (To Expo)","Expo (To Bukit Panjang)","Upper Changi (To Bukit Panjang)","Tampines East (To Bukit Panjang)","Tampines (To Bukit Panjang)","Tampines West (To Bukit Panjang)","Bedok Reservoir (To Bukit Panjang)","Bedok North (To Bukit Panjang)","Kaki Bukit (To Bukit Panjang)","Ubi (To Bukit Panjang)","MacPherson (To Bukit Panjang)","Mattar (To Bukit Panjang)","Geylang Bahru (To Bukit Panjang)","Bendemeer (To Bukit Panjang)","Jalan Besar (To Bukit Panjang)","Bencoolen (To Bukit Panjang)","Fort Canning (To Bukit Panjang)","Chinatown (To Bukit Panjang)","Telok Ayer (To Bukit Panjang)","Downtown (To Bukit Panjang)","Bayfront (To Bukit Panjang)","Promenade (To Bukit Panjang)","Bugis (To Bukit Panjang)","Rochor (To Bukit Panjang)","Little India (To Bukit Panjang)","Newton (To Bukit Panjang)","Stevens (To Bukit Panjang)","Botanic Gardens (To Bukit Panjang)","Tan Kah Kee (To Bukit Panjang)","Sixth Avenue (To Bukit Panjang)","King Albert Park (To Bukit Panjang)","Beauty World (To Bukit Panjang)","Hillview (To Bukit Panjang)","Cashew (To Bukit Panjang)"
21.1666666666667,1.49559763041205,1.49442729642134,1.49129933388793,1.48715745541077,1.48529245172665,1.4814287291247,1.47886703596607,1.47585613349798,1.47365071164379,1.47229828978022,1.46968878908688,1.46791408994171,1.4652696351089,1.46490963745339,1.46305375852205,1.46065154605101,1.46122971893206,1.45924968957112,1.45873212279894,1.45805033657674,1.4573264198333,1.45490787407356,1.45487352282195,1.45423576964794,1.45323980053788,1.45239298184972,1.45206373105955,1.45444017878064,1.45751859988841,1.46134077068059,1.46261770650438,1.46032151768612,1.45881199080846,1.49506306458238,1.49393317531888,1.49122448291488,1.48731213157687,1.48607414402654,1.48132033956617,1.48019956342746,1.47730304697026,1.47481038033896,1.47352049902452,1.468785064993,1.47000883148109,1.46762818639953,1.46704789088613,1.46571623059422,1.46041112469946,1.46431532798237,1.45975390492251,1.46313446756307,1.46244005999115,1.46256468044221,1.46187330818659,1.45444536658991,1.45888345077897,1.45888625736327,1.45901804567009,1.45981418464725,1.46205929298664,1.47718553514652,1.47105954174879,1.48355655532161,1.48476031313779,1.45933757193146
21.1833333333333,1.49559890204627,1.49413999839594,1.4907557708548,1.48633683458402,1.48504748023486,1.48091426087683,1.47888475803333,1.4764448225252,1.47390299655029,1.47152662202502,1.46938430182795,1.46828167628647,1.46604359672334,1.46459527133697,1.46257156277383,1.46073721389361,1.46089333937764,1.45876845281199,1.45948857581837,1.45769369092193,1.45685896068802,1.45503024685914,1.45552653985947,1.45441807265861,1.45252054713341,1.45220254297652,1.45244044046045,1.45515423850425,1.45712308851944,1.46146840293221,1.46191297706953,1.46013824482275,1.45837258072393,1.4950479418014,1.49364615859334,1.49149929863819,1.48812478433324,1.48662406132371,1.48157756785201,1.47941101862227,1.47705468429677,1.47509418788498,1.47433166962943,1.46847647127249,1.46950976935846,1.46771969384175,1.46766465247427,1.46591987359799,1.46048740775353,1.46491533100925,1.45927072819838,1.46322085924156,1.46307200432259,1.46276198515272,1.46111989716121,1.45511557135038,1.4592426554428,1.45962261534893,1.45863771442775,1.45936649090103,1.46215096498078,1.47701692557184,1.47143735211889,1.4836341335203,1.48539278645483,1.4589119954166
21.2,1.49641355516543,1.49388059981459,1.4910170337778,1.48637520495456,1.48560710961868,1.48122266603626,1.47970502074757,1.47614934051452,1.47341502896268,1.4715790205299,1.46914796079647,1.46853676455427,1.46528488495363,1.46437963880887,1.46291649165129,1.46148696041074,1.46069164398743,1.45913401315943,1.45874795141746,1.45750557219185,1.4572263776515,1.45578125065429,1.45519001877427,1.45397284685469,1.45260084589579,1.45284124414108,1.45261319085708,1.45444733754561,1.45694844922497,1.46103201443417,1.4620095052994,1.46079425052179,1.45875750764379,1.49584633239369,1.49418469255395,1.49176178057213,1.48730544136344,1.48633245713418,1.48105728183505,1.47944892888465,1.47764491992316,1.47532238290785,1.47353068246251,1.46826326542145,1.46986055309629,1.46851005125286,1.467337549401,1.46543988336555,1.46125514014077,1.46457319526838,1.45962467207962,1.46395066757291,1.46271876080822,1.46229241152117,1.46122931010248,1.45475635101344,1.45940252510128,1.45890050622823,1.45847722760054,1.45972756430657,1.46286310804198,1.47768079949869,1.47155341072972,1.48431698938574,1.48492728186649,1.45933819100731
21.2166666666667,1.49557098766537,1.49444056073317,1.49129078183069,1.48718638448448,1.48532320449905,1.48149480526108,1.47890912414319,1.47591302184801,1.47373005768031,1.47235937504904,1.46976326562434,1.46804468714789,1.46533648206364,1.46497352709105,1.46314653141584,1.46075906403608,1.46134237725495,1.45937154533253,1.4588134555883,1.45816775178578,1.45745451653915,1.45504691426258,1.45499890087332,1.45434597348209,1.45338277437466,1.45244080961893,1.45218810450358,1.45456928070708,1.45762689372693,1.46140418016871,1.46269634090365,1.46037394700832,1.4588957447497,1.49502166053434,1.49391113214398,1.49121452310274,1.48732008984386,1.48606050422732,1.48138559969645,1.48026854842818,1.47737469817104,1.47479056448665,1.47362641396793,1.46886880137321,1.47008877813588,1.46774320658407,1.46714860789788,1.46581083596678,1.46049856452634,1.46437777319443,1.45986350361944,1.46322486251807,1.46252964048044,1.46263319274349,1.46197473835846,1.45459831293837,1.45895370261473,1.45897928040598,1.45912100307882,1.4598745148204,1.46213794446055,1.4772757541971,1.47111582224278,1.48356481429587,1.4847610625487,1.4594908479806
21.2333333333333,1.49560772232005,1.49416655759216,1.49074037323613,1.48638654798942,1.48507188601071,1.48097228867345,1.47894525731423,1.47652434626155,1.47397748917588,1.47158501670756,1.46944047615069,1.46838859199238,1.46609964656658,1.46464722680891,1.46267628886875,1.46082203069724,1.46102251729401,1.45889384679344,1.45956592700065,1.45781795568223,1.45699751485237,1.45516387058907,1.45564056458079,1.45451828938859,1.45266961568168,1.45228320030887,1.45254301758185,1.45527795754673,1.45722674022537,1.4615570828172,1.46197310674486,1.4602246608831,1.45848091838161,1.49502740163109,1.49364760494414,1.49149952799333,1.48815304767727,1.48665438830315,1.48164879589383,1.47948340490598,1.47712837553028,1.47511537441842,1.47442789936706,1.46855364409914,1.46959114966292,1.46783163224328,1.46774737255279,1.46604012536043,1.4605815929461,1.4649999051365,1.45939676788384,1.4632919553203,1.46318150981649,1.46282292131606,1.46123467866977,1.45526384578888,1.45931403541644,1.45970532183949,1.45872714799142,1.45944708305693,1.46224944979317,1.47710036477392,1.47150806257231,1.48366863183141,1.48541400943363,1.45905823847035
21.25,1.49644950993922,1.49390400308448,1.49104384488823,1.48639644892947,1.48564044718493,1.48124884155619,1.47975425393334,1.47623732824692,1.47346562659748,1.47163264903775,1.46921662244838,1.46861643291853,1.46534189260634,1.46446601570129,1.46299628534865,1.46154793728963,1.46080034888576,1.45925010748798,1.45880950088568,1.45763283196979,1.45736067745434,1.45587797924608,1.4552846510869,1.45407779981832,1.45274697433388,1.45295566353121,1.45271041739787,1.45457912339874,1.45706228265836,1.46112280506243,1.46210221959423,1.46089189954492,1.4588738927967,1.49588256458919,1.49419997367672,1.49176536272285,1.48734291214759,1.4863872765169,1.48112649105272,1.47951831032629,1.47770778830049,1.47537112522335,1.47363445459646,1.46833988475675,1.4699280455267,1.46858218181017,1.46742504857076,1.46556068193185,1.46136189871249,1.46467366079173,1.45972853530832,1.46400336635166,1.46282558607935,1.46239157904743,1.46133312364313,1.45490400825816,1.4594879649924,1.45898627046434,1.4585672143994,1.45982780607108,1.46295657377393,1.47772375544967,1.47165838231285,1.48433927226002,1.48500370737141,1.4594517029831
21.2666666666667,1.49561968542616,1.49445764850879,1.49130686243122,1.48719372767242,1.48534936108502,1.48149569773833,1.47895871163496,1.47599398739726,1.4737688202712,1.472432741799,1.46984117700363,1.46811602874601,1.46540184351264,1.46509465742724,1.46319564483101,1.46080457213877,1.46144122431902,1.4594557123482,1.45893232502845,1.45826218944699,1.4575673284758,1.45513798618636,1.45509771615327,1.4544442978861,1.45348158550674,1.45260017791294,1.45226436919416,1.45468204125346,1.45772986080341,1.46148719235525,1.46281437347258,1.46047567420784,1.4590106184422,1.49506916326642,1.49392134246989,1.49122785685908,1.48736304622067,1.48612419392351,1.48143745659162,1.48030418006345,1.47740781934216,1.4748726090273,1.473701046724,1.46893100894843,1.4701523829066,1.46780623031574,1.4672156374047,1.46589055318605,1.46063718012069,1.46446737041744,1.45995526234437,1.46326880043226,1.46263565182733,1.46277120696398,1.46207445126507,1.45471944952091,1.4590385322016,1.45909268039272,1.45920578024303,1.45997574588495,1.46222592007341,1.47730534035213,1.47120898912661,1.48360622262583,1.48481171012982,1.45957882283779
21.2833333333333,1.49565218566231,1.49415595674376,1.49077544134695,1.48640327685754,1.48510342227096,1.48098581937205,1.4789828897446,1.47657643457873,1.47402220034677,1.47166943585947,1.46953413978195,1.46844989662248,1.46616806070875,1.46479090307548,1.46271711740397,1.46088644805216,1.46110490176642,1.45899236557987,1.45968300889421,1.45793085365997,1.45710627338722,1.45525083446721,1.45576945633218,1.45464648738122,1.4527581036508,1.45241966656363,1.45260902328645,1.45536984075364,1.4573599713608,1.46162736906406,1.46211390235788,1.46031739622869,1.45859956463872,1.49505993423943,1.49367494793168,1.49151932283116,1.48818614931534,1.48670567436519,1.48171699425098,1.47949809290476,1.47715043615575,1.47517524260459,1.47450132585744,1.46863630238531,1.46966698498983,1.46788236057373,1.4678300224434,1.46614112024292,1.46069183983537,1.46509684950494,1.45947238134629,1.46335711939343,1.46329307897664,1.46296265507977,1.46132386304808,1.45537318888712,1.45940779484131,1.45981660767612,1.45884328012634,1.45951628315062,1.46231555248988,1.47714319143166,1.47158143403305,1.48372658343127,1.48543978740221,1.45912788174042
21.3,1.49646678870164,1.49387286792699,1.49107750976242,1.48640325209855,1.48567612100231,1.48129613133153,1.47980329201797,1.47627432418598,1.47350742167189,1.47171284069501,1.46931770539111,1.46867373898556,1.46540080506035,1.4645756360277,1.46309530827724,1.46163175093592,1.46090900956158,1.4593475403723,1.45894374946892,1.4577238904418,1.45748833830903,1.45604391720547,1.45542313189714,1.4541980920145,1.45287929082879,1.45307912319302,1.45277934207462,1.45467243851786,1.45719646869307,1.46119132933271,1.4622238698873,1.46097926134249,1.45899636665883,1.4958779435895,1.49423030370139,1.49179337962292,1.48739265266914,1.48643538245641,1.48119448288944,1.47954530353666,1.47774159443066,1.47543530332966,1.4737410581709,1.46841917087123,1.46999613431386,1.46871431935792,1.46751579099472,1.46563947486078,1.46141633031823,1.4647738626903,1.45981661319263,1.46408562404663,1.4629826955243,1.46248936995135,1.4614113975752,1.4549976485076,1.45959762522528,1.45910167986731,1.45866151090718,1.45988805785342,1.4630275011894,1.47779566452919,1.47172824454107,1.48439050680343,1.48501132937749,1.45951549173251
21.3166666666667,1.49564408506904,1.49444960663036,1.49134115674734,1.48721223536969,1.48538374475602,1.48153004546059,1.47900950745034,1.47603945383825,1.47381803206762,1.47249074851472,1.46994824798311,1.46816148073184,1.4654520735102,1.4651870512896,1.46331874112421,1.46088921809984,1.46152614652951,1.4595545757308,1.45900964233152,1.45835971681876,1.45771157265577,1.45531939810913,1.45524571180682,1.45456554629408,1.45364199583124,1.45271353091429,1.45234638339478,1.45477311167447,1.45783553637427,1.46158523826433,1.46288242212981,1.4605495213253,1.45910706504767,1.49506878968431,1.49393739722235,1.49124668027618,1.48739180828496,1.48620065182943,1.48146666356741,1.48034663617407,1.47745409777539,1.47492996919961,1.473805413901,1.46901482104208,1.47023292835775,1.46795692471299,1.46730913462585,1.46598312157307,1.46065650703147,1.46456865477421,1.46001619529385,1.46334684351185,1.4627838154286,1.46284197337298,1.46215126031176,1.45481165009307,1.45916880852755,1.4591907874339,1.45930151280568,1.4600496745924,1.46230507120608,1.47736077461177,1.47128454115257,1.48365914464753,1.48483604134131,1.45965062503877
21.3333333333333,1.49566043213047,1.49418049195932,1.49079486816672,1.4864284382525,1.48514279486363,1.48103468134611,1.47905587649296,1.47665193014039,1.47407586462307,1.47171507816131,1.46963804041233,1.46852476734815,1.46622269007078,1.46490204467616,1.46283651236539,1.46095840052268,1.46120098448684,1.45910142004375,1.45976259262405,1.4580407041682,1.45723355552204,1.45539175122619,1.45589434739588,1.45475570273381,1.45292225697201,1.4525477241367,1.45273447254344,1.45550064247599,1.45744588802407,1.46171956704059,1.46216991737288,1.4604091683589,1.45868596623779,1.49505137318031,1.49367717257516,1.49155122184465,1.488197154637,1.48676076543566,1.48173600503591,1.47956895890207,1.47721376140537,1.47523038664548,1.47455614456181,1.46871107051959,1.46975178376147,1.46800433244396,1.46787707364685,1.46623923842958,1.46073472012801,1.46518482276952,1.45955589258478,1.46342393810575,1.46339882299549,1.46306342963784,1.46141678360307,1.45549732483745,1.45951079794024,1.45990099171248,1.45893281476467,1.45963129450091,1.46242251785548,1.47720315826152,1.47167770724736,1.48377750523916,1.48549090908123,1.45922573095186
21.35,1.49647473735887,1.4939309840769,1.49107918714875,1.48644143802864,1.48569859296745,1.48134642118219,1.47987245761349,1.47633857377129,1.47358686598877,1.47175321329109,1.46943454082483,1.46877293847825,1.46546005259238,1.4646701657656,1.46317809423725,1.46170782937713,1.46099914839166,1.45943674021827,1.45901693131052,1.45784169107078,1.45762191949763,1.45613737085454,1.4555304678733,1.45430352669689,1.45302506109451,1.45316079604153,1.45294009931065,1.45477051900443,1.45727702348467,1.46130692903087,1.4622907435312,1.46108112846017,1.45907863017806,1.49588046665913,1.49423281025479,1.49183073220264,1.48739273666852,1.48650015834604,1.48121868892063,1.47957602975748,1.4778364031767,1.47543446228404,1.47377910370965,1.46848757579486,1.47006205134251,1.46878875704085,1.46756139425409,1.46574773456707,1.46150860815394,1.46483733838705,1.45990215975745,1.46415297815588,1.46304733038915,1.46257526511544,1.46150553382225,1.45513397908137,1.45970351676746,1.45917442219415,1.45877990530492,1.45998794517949,1.46313170023109,1.47785771305944,1.47180471844116,1.48444535575307,1.48506310316522,1.45964783041762
